Username,Comment
@dhirendrarath8001,Ye Bollywood kaha kho gya be aaj kal kusu kusu chal raha h
@shalumahajan7284,"Remembering old days...
Love ❤ this song 🎵"
@human9512,This song is heaven...
@ShubhamKumar-hq9xd,Shreya Ghoshal's part feels like heaven 😍
@IrshadAhmad-tu1ec,"One the most popular,refreshing,ever fresh,
joyful,rehearing,crooning,soft,lovely magical evergeen unforgettable romantic🌹soul & heart❤️touching melodious duet song sung in the fabulous voice of Benny Dayal & Shreya Ghoshal with lovely lyrics,music composition,
choreograph & picturized.Magic of this A.R Rehman musical song will never low down.🌺"
@atishseetaloa6676,2022 anyone ? 💣
@mohdsamran2278,He is very deserved Oscar award😘😘😘 a r Rehman ❤️
@livingbrat9882,This song is breezy..feel chilled inside whenever i hear this song.
@kingofmelodys1352,Chemistry between Bhai and Kaif was😭 Amazing...
@960-zannatulnaim4,They were best one couple in Bollywood 🙂
@ramizgaming4694,I love Salman Khan
@SUBHASHPANDIT702,Iove this song  too much from my childhood
@futurehuman3939,I have sweet memories with this song
@baitulmokaddes3617,💖💖
@aheroladdanamankhan2765,"*""इश्क़ में हर कोई सलमान नही होता ""*"
@iamstreetking,This Katrina was damn cute. Today it's more and more plastic. So much cuteness and innocence she had back then even though she had a nose job done at the time.
@muskanboro19,Who's listening to this masterpiece 🌈✨ in 2022
@tanvi__346,This song is literally !!❤🤧
@ghulamsarwar1374,🤲🤲🤲🤲🤲🤲🤲👏👏👏👏👏👏👏👏👏🥰🥰🥰🤩🤩🤩🤩💥💣👌👌👌👌👌👌👌👌✊👍👍👍👍👍👍👍👍👍👍👏🤳
@ghulamsarwar1374,🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳
@arjunkgirotra3486,Lovely song
@Abdulwahab-xm9il,@1
@karthiks2279,My all time favourite song..
@rohitprasad9626,Bachpan yaad aa gya 😌
@tokitopavi2596,Love somthing tht no one knows wht could happens to 😢❤💔😢 HEARTS..
@Shabnamfathimaa,Masterpiece
@faisalnadeem2450,🌹❤Machhee1🌹❤Love🌹Class🦋fellwo⚘Nawab💙Chaudhary707⚘🦋3🌹Dil❤ik🌹jan❤🌹
@nerdynorah4658,Want this old Sallu back 😔💓
@vishaldavis3569,Very nice song❤️❤️❤️
@vishaldavis3569,Best love song ❤️❤️❤️
@jugalkishor4521,Q
@malayghodasara6489,I didn't like Benny's voice here...
@farihakhanqureshi4078,Feeling nostalgic 😍
@puffinpie,Terrible movie. Great music.
@networksfunda6995,"Its just not a music it's a feelings
❤️🔥"
@Sahilkhan-fz3ut,"Legend,s watching again 2022🤣🤣"
@sayedabdullah3213,I just Love Salman Khan film ❤️❤️because he is just better then Srk.
@gajanankulkarni6320,Nice soothing music 🎻🎹👌
@vatsalyajain8169,BHOOTON KI DUNIYA
@jayantjoshi2042,kk ki voice bhi suite krti isme
@kiranswamy9914,Suddenly click in my mind and here I m 💙😍
@gauravraj3390,🙄🙄🙄
@ayegabhai2074,What a Song very beautiful
@sushilnayak8639,"I remember for my relative wedding, I said to my mother to buy the tuxedo like salman in this song , I was in 4th std, here after 13 yrs in 2022"
@shumailamughal2500,Hope little bit
@adityagiri910,Class 1 ka yaad aagya back to 2013 🥺🥺😭😭😓😓kya din the yrr
@Trendytrends6807,Memories is back ❣️
@shobhashukla1389,Beautiful 🦋song
@shobhashukla1389,🌈🦋❤❤❤❤❤🦋🌈❤🦋❤
@radhemohannaamhai,How gorgeous Salman - Katrina jodi was!! Kya kare pyar andha hai..
@Wow-fs2iy,App hee toh  mery DOST ho apko dikny ky elawah mery paas kuch nahi Shaid abb zindagi be nahi reyege bus apky ek reply ky liye kyou ky APp he toh mery DOST heee HOH
@sabbir9485,I have been listening to this song since I was in class three
@mistressmagichub8343,😍❤️
@shobhashukla1389,🦋❤🌈❤❤❤❤❤🦋❤🌈❤🦋
@shirinshah2372,Kon kon 2022 me sun raha hai like 👍 karo🥰☺
@Coolramvishnu,"Thee was a time Salman used to act...I mean really act...those were the days of Ham apke hain kaun...and likes ...this movie is the start of the era..when he stopped acting for some reason, only God knows"
@ayushmanmishra7370,I sing this song in my childhood
@rashishivgotra7655,This song reminds me one of my friend...❤️❤️❤️❤️
@SameerKhan-yi5vj,Salman Khan my god 🙏🏻🤩
@deety6836,Here after so manyy years💔💔💓 and also this flying scenes always used to come in my mind and I still remeber as a kid I used to get excited and happy whenever I listened to this song😂😅 So had to watch it atlast
@sanaqureshi7987,♥️♥️♥️
@harshvaghela7575,"Woh din yaad aa gaye ,😞😞😞😞😞"
@harshvaghela7575,Aaj bhi meri saadi yaad aati he this song nice
@ashutoshmishra6641,Ar rehman is so extraordinary
@Sahidkhan-oh5in,Salman luck very cyut
@punisher8705,😩😩😩I still miss you 4:37
@crazy_for_mysg2544,My shreya di 's voice 🥺🥺❤❤😌😌😌😌😚
@tayyabja2644,Uffff 💕💕💕💕💗💗💗💗💗💗💗😍🔋🔋🔋🔋 Kash Kuch pal waps aa sakty or m Kuch lamhay us wakt m or guzar sako
@aylishbutt6480,Still listening in 2022 Feb 26
@saniyamemoniverybigfean7763,App kat our sona pr koi kali ku  t  t  i jalan 👆
@saniyamemoniverybigfean7763,Kat tiger 3 jabardust hiit jengi hard work and results ek number boss 👏 🙌
@saniyamemoniverybigfean7763,😊🙏
@mrcherrryyy1554,❤️❤️❤️old
@omkar8191,I f watch these song after 6 years 😍😍😍
@radheymittal7552,That was golden era ❤️❤️❤️
@Hero_Hero1,2022🔥
@mountainsoulz,"Aajkl aise song ban na mushkil hai aajkl Sab copy and paste kr rhe hai 
Old is gold/platinum/diamond sb h"
@rajeshpratapsinghrathaur125,Awesome
@mariaabbas8519,Hye old days
@preeti8162,Uhhh....why is this so nostalgic 💖💖💖
@varun488,"Nostalgia at its best. 
It literally hurts"
@FurkanChoksi,Anyone notice how beautiful katrina looks in this❤️❤️ and of course Rahman is Rahman❤️❤️
@saikrishnabhuyan1867,Shreya is goddess. End note is mismerising.
@muralisri9172,Loved song
@zubairejaz9073,Wow tips official wowowow
@akshayzoting9474,2:39 ❤❤
@raeidislam5280,heaven vibe😋😋
@johnbmj5981,😎
@shubhamgoutam9528,Very peaceful song........everytime I go through stress this song is really useful 😊😊 A.R Rahman is blessing for Bollywood music industry 😘
@hmm_leyos,Repeat 🔃  MODE
@nikammangfi5973,"such a nice song; made underrated by Salemon boi and Katrina, who failed to do justice in MV."
@anirbanmajumdar3484,This is just my favorite song
@Sadhrita2002,I remember this was my first ever favourite song...i was a kid back then...now i am old enough to understand the lyrics and it's so beautiful ❤️
@sultanahmed7150,"Subhash ghai Direction
Lyrics : Gulzar saab
A.R. Rehman music
Benny dayal & Shreya ghosal voice
Picturized on Salman & Katrina
What a combinations for this beautiful song👌"
@suhail384,Who is the golden piece watching this song in 2k22
@rohitsheety5756,Saf
@debasreebanerjee8445,Tuhi to mera dost hai...aur Vicky to mera pati❤️ hai...
@pankajlaxmi3224,Best song of 2008
@aatishchavan77777,🙋🏻‍♂up those who are listening this song in 2022
@kavishlodha1718,Salman Khan just killed it.
@babasiddiqui6135,Probably the best part is 2:35!
@anasaadeez5263,Nostalgia hitting hard!!!!
@AshokKumar-be5dd,Selmon bhai watching after katrina got married and  then 🚚🚐🚛🚜
@annieareyouok7671,I can’t understand a damn thing but I stay hitting that replay button.
@cuteness4250,"You just can't hate this man. 
Pure class acts, and you can't take away his Cuteness. 
  Salman Khan forever ❤"
@sarthaksrivastav29,Why Now Bollywood do not give Such movies and songs 💗😌...
@shaikhmajeed8485,We Want Salman Khan + AR RAHMAN DUO 🔥
@shaikhmajeed8485,4:15 AR Rahman❣️❣️❣️
@atishseetaloa6676,"2020 anyone ? 
😍"
@rajjamwal6750,Nice movie superhit songs
@mastaanishivaani3110,Wow how salman flies..like a butterfly 🦋
@kaajalmatai9166,2022
@user-vp1sz2vj2g,I have memories of it
@jamilahmed3037,Young Salman Khan getting old love Him still ❤️
@positivelife7879,"SUPAR SONG ❤️
    മലയാളി  അരങ്കിലും ഉണ്ടങ്കിൽ ഒരുLIKE തരണം🥰✌️🙏😋"
@hmm_leyos,Tips have some best music video songs......
@mahihayat6116,2022 wale welcome
@hmm_leyos,Salman 😍
@hmm_leyos,One of the best Hindi song
@sanuojha6209,Listening in Feb 2022
@evelyn1029,Katrina looked drop dead gorgeous in the movie😍😍😍😍
@firozcena2900,AR Raheman best music but Salman and said that AR Raheeman average music director
@firozcena2900,Ipod song who remembers this
@harfunhoga4607,Sooooo pretty katrina
@faisalnadeem2450,🌹❤🌹❤🌹Love is Life🌹❤🌹❤🌹❤🌹❤🌹Love🌹❤🌹❤🌹❤🌹❤🌹❤🌹 🌹❤🌹  from🌹 Nawab🌹chaudhary🌹 zahoor 🌹ellahi ttoher707🌹❤🌹
@aahila8074,Now i can feel why people used to say ...salman khan jaise dikhte hou
@Shadow-sl8wj,"😍💕💕💗💕💕 So beautiful , sweet & lovely😘🎵song🎶👌👍. SK looks unbelievably handsome & extremely 🔥🔥HOT🔥🔥😘👌👍.😘💞 U always SALMAN KHAN💕💗💕💐🇺🇲"
@annaskhan6544,JB JB sunta ho 11 sal peche Chala jata ho Mazi me jeena b bara azab hai
@kishorebhattacharjee5985,Some songs are connected to memories. I was studying in Orissa when that song was released. While listening this song today my mind was roaming to my college days
@worldofbeauty...7593,Kon kon h jo 2022 me sun rha
@raihanvlogs2326,wondeful😶 Love u Salman Khan❤️❤️
@iris-wp5ex,3:34
@Joysuu,This Bollywood is lost in past
@imsirtaj1162,"The song which told me that, ""Who is AR Rahman Sahab""."
@fatehyabali,🙂
@tahirmahmoodvlog7371,2K22 START
@shawaizkhalid1,"Who is listening this masterpiece in January,2022?"
@distortion3586,Old is gold ♥️
@jazzyparker9944,"It was my the very last thing that I used to hear, enjoy after prolonged hours of studies. Used to hear over and over and go to sleep. Kind of lullaby for me. When used to wakeup in the morning still song hoing on in my ears that sweet slow whisper in my ears. Very dreamy."
@jazzyparker9944,GOLD❤ BOTH GEMS❤
@yashwayashwa5496,Who listening in 🎧 2022 ❤️❤️❤️❤️
@hemantpal3016,College Life Bhopal me senior ko ye song sunya bus me
@shadabqureshimohammed2927,Ar rahman ki lajawab music jo dil ko chujati hai
@King_of_Quotes__,Handsome hunk old Salman bhai
@hmm_leyos,Such a awesome song
@aniketraut5092,January 2022 ✌🤙
@paridhipari5545,🙂 when you saw my comments then like it so I remember this song.....
@mytoothless5012,God!!!!!  The nostalgia.... ❤
@allenarts3872,Nostalgic 💖
@sairaqureshi2567,this song is honestly one of bollywoods most underrated songs ever
@farhankhan-cc6ui,Aaj kal ke songs Randi Khana Hain 😂😂
@bkishorebhajantri9386,"Some songs are good to be underrated,bcz 
Masterpieces are not meant for all 😌🎶💙"
@bkishorebhajantri9386,"ARR supremacy 💫😌
Queen Shreya ji 😍 Melodious voice of Benny"
@prasadsonar3666,Best of Valentine's Week ❤❤❤😇😇😇😍😍😘😘😎😎
@irfanashrafi1083,Salman ❤️
@kartikg.kartikg,You suddenly recalled this song 😅😄😉
@parvezfarooki3930,Ilove 2005 yaar my childhood Yaadeiy 😢 bahot yaad aati hai who logo ki jo aaj saat nhi hai miss you
@distortion3586,How time passes 🥺
@khizarhayat9452,"I dedecat this song my friend mahi

Not for my love qk ye song dost k liye he na k love l liye  🥰.   So dost love you ❤️"
@mohmadrafiq9325,Awaaz ho maie❤💙💚
@shubhammalikofficial,Who is listening this beautiful song in 2022 ?
@Cutiepie-fl9bd,Ohh this song mare friend ne Mujha dadicat Kiya thaa or is song ko sun kar Mujha us ki yaad a gaii ...💞❤️💓💓
@anjumohansingh2945,I sang this song for my hubby in 9 class❤❤
@shilasarkar3263,This song my very very very favourite 👌 and music excellent 👌👌👌 ai gan ami gaite and shunte like kori 👌👌👌😄😄😀🤩😃😊🙂☺️
@aniirawatvolgs,👌👌👌🌹🌹🌹
@Saifkhan-ts8xi,Feeling sad for salman bhai 🥺💔
@reshmimandal3535,This song is just too good and I love it sooooo much! ❤️😘😘😍😍
@uttamkumarprakash5073,One of my most fav song ❤️❤️
@prachipaladiya2031,Those were the days ❤
@ryzomod2758,Leaving Comments for whenever anyone like this I get remainder of this masterpiece ❤️💚.
@mantmant6785,This song awake sleepy feelings😊
@jas3717,Ab wo vicky kei hai
@vinayvvalaboju,Amazing song forever 😍
@sciencelover8930,Move name?
@HSBOAAtifSaifi,Who else is listening it after  vicky-kat's marriage?
@jaykottari9957,0:01 goosebumps guarantee still at 2022 evergreen  song ❣️
@mahendrabobade4485,4:36 😭😭❤️
@romanpunk2396,Here in 2022
@arshadgameover1212,I miss my those days
@aartikhatik6289,He always looks so handsome in every decade❤️❤️❤️❤️
@princyrajora6419,Listening my childhood favourite in 2022💜💫
@GaribSingerAman,"Sallu ne kaha tak huwa Sabka Bhalai kiya
Aar Sallu ko Jaha tak huwa Jyadatar Sabne Dhokha Diya
Ye hai Aaj Kalyug ka Samay
😌😊"
@ab2001k,A.R rahman Mann gya guru
@SumitSuman-em2kr,Hey! You've a great taste of music...
@pharmd221,When I'm in 3 class 😂
@kabirsomkuwar7067,Kon kon ye Gana 2021 Mein Sun Rha hai 😇
@agungedwin,klasik
@aijazmoin9566,Main nay songs may intrest kia lia salman nay singing style dia
@aijazmoin9566,Main nay songs main intrest kia lia salman khan nay singer ka character lia
@aijazmoin9566,Love it beautiful song
@drchiranjitbiswas413,Lana ❤️ Disha ❤️❤️❤️
@k4ihacceptthetruthevenifyo208,Nostalgia is crazy I used to listen to this 12-13 years ago it feels like I'm back in 2009-10
@aslisonu8459,😍😍😘😘
@umermunir627,2022 and goes on
@Sania44,Old sold❤️
@shohaibkhan6056,Is gaane ko kisi lofi sound ki zarurat nahi hai
@amansaxena7420,"Dost ne Vicky kaushal ke saath shaadi krli, feeling low for salman sir."
@vcsrider9051,Over act he . slow jam is perfect
@Ingle_Atul,"SK: Tu hi to meri dost hai! 
Vicky: sorry vro :("
@thedjmix1714,❤ Happy New Year 2022
@sauravsethia5931,Listening to this after years. It feels ❤️
@jsk5987,"Simply, this is one of the best musical album ever. We need more songs like this one 🥺. Thanks ARR and team🙏"
@pkristen57star85,💙❄️🔮🔮
@mohammadtauqeer4209,"AR you beauty. Even after 13-14 years, this is still my favourite. That Violin part and flute part just blows me away."
@WolF_NinjAA,Anyone listening 2022 ❤️😂
@ItsCopAbhi,Shreya's voice in this song 😍
@amroodiabi9036,What a Song awesome 🤩
@frostygarena732,Love this Song 👌😘.Who else listening to this in  Dec29 2021.
@munnasworld6250,9 million true music lovers and legends watch this iam happy true music never die
@munnasworld6250,Salman khan carrier best song
@vijaysinghdudwe7327,Old is 🏆
@fqiyjamusa8931,So best song ❤️👍
@bhavyanarle7740,Katrina has always been  a fairy for me😍❤ in this song.Ghosh time flies. What a beautiful voice of 🎤❤ just loved it.
@kingsrivastava2612,Happy b'day 🌹SAL🙏MAN🌹🎂🎁...13Years ago that was the year of 2008 when this Film was released....Nostalgic Period. 👌
@naturalgamerplaynaturaly,It takes me back to me school days
@ayyanbabar6014,No one can sing this song better than benny specially the start🔥
@RaJa-um6ls,Bitha k toh Vicky le gya Didi ko 🥱
@vishaljoshi7796,"Everything is perfect. 
Just salman khan doesn't suit to this song."
@arshkhan9524,Kitni achi jodi thi shitt yrr kyu shadi kar liya yr Katrina apne 😔
@arshkhan9524,Wow so cute couple but recently married Katrina kaif 😔
@ahmadbutt4702,Tuhi to meri dost hai...this line for my sister...😘
@SahilKumar-su7xc,Who is watching after vicky kat marriage
@veiledgirl4941,I remember this was the first song I saw Salman and Katrina together.Katrina is now married to Vickey! But I still love to see both together
@renubabbar3757,I am 2007 💘 Dost
@dipakdeka8235,Katrina ne Salman bhaii ko dhoka Diya haiii
@havepatience2090,"One of the best time😫
Missing .. NOSTALGIA 🌟"
@shimcheong1921,after Katrina's wedding  !!! who is listening to this masterpiece!?
@shyamrai5078,Bhai Isiliye Dost Bankr Reh Gaye..😂
@amaanshaikh5876,Vase ye gaana main rooz sunta ho but aaj ye gaana sunn kar dokh ho raha kyu ki Katrina ki shaadi ho gayi aur jisse honi chahiye thi usse nhi hoyi😔😔😔😭😭
